"gutenberg_id" "text"
766 "be one.'"
766 ""
766 "'You may go to the devil!' said I."
766 ""
766 "'Don't say that!' he replied. 'I know you'll be sorry afterwards. How"
766 "can you make yourself so inferior to me, as to show such a bad spirit?"
766 "But I forgive you.'"
766 ""
766 "'You forgive me!' I repeated disdainfully."
766 ""
766 "'I do, and you can't help yourself,' replied Uriah. 'To think of your"
766 "going and attacking me, that have always been a friend to you! But there"
766 "can't be a quarrel without two parties, and I won't be one. I will be"
766 "a friend to you, in spite of you. So now you know what you've got to"
766 "expect.'"
766 ""
766 "The necessity of carrying on this dialogue (his part in which was"
766 "very slow; mine very quick) in a low tone, that the house might not be"
766 "disturbed at an unseasonable hour, did not improve my temper; though my"
766 "passion was cooling down. Merely telling him that I should expect from"
766 "him what I always had expected, and had never yet been disappointed in,"
766 "I opened the door upon him, as if he had been a great walnut put there"
766 "to be cracked, and went out of the house. But he slept out of the house"
766 "too, at his mother's lodging; and before I had gone many hundred yards,"
766 "came up with me."
766 ""
766 "'You know, Copperfield,' he said, in my ear (I did not turn my head),"
766 "'you're in quite a wrong position'; which I felt to be true, and that"
766 "made me chafe the more; 'you can't make this a brave thing, and you"
766 "can't help being forgiven. I don't intend to mention it to mother, nor"
766 "to any living soul. I'm determined to forgive you. But I do wonder"
766 "that you should lift your hand against a person that you knew to be so"
766 "umble!'"
766 ""
766 "I felt only less mean than he. He knew me better than I knew myself. If"
766 "he had retorted or openly exasperated me, it would have been a relief"
766 "and a justification; but he had put me on a slow fire, on which I lay"
766 "tormented half the night."
766 ""
766 "In the morning, when I came out, the early church-bell was ringing,"
766 "and he was walking up and down with his mother. He addressed me as if"
766 "nothing had happened, and I could do no less than reply. I had struck"
766 "him hard enough to give him the toothache, I suppose. At all events"
766 "his face was tied up in a black silk handkerchief, which, with his hat"
766 "perched on the top of it, was far from improving his appearance. I heard"
766 "that he went to a dentist's in London on the Monday morning, and had a"
766 "tooth out. I hope it was a double one."
766 ""
766 "The Doctor gave out that he was not quite well; and remained alone, for"
766 "a considerable part of every day, during the remainder of the visit."
766 "Agnes and her father had been gone a week, before we resumed our usual"
766 "work. On the day preceding its resumption, the Doctor gave me with his"
766 "own hands a folded note not sealed. It was addressed to myself; and laid"
766 "an injunction on me, in a few affectionate words, never to refer to the"
766 "subject of that evening. I had confided it to my aunt, but to no"
766 "one else. It was not a subject I could discuss with Agnes, and Agnes"
766 "certainly had not the least suspicion of what had passed."
766 ""
766 "Neither, I felt convinced, had Mrs. Strong then. Several weeks elapsed"
766 "before I saw the least change in her. It came on slowly, like a cloud"
766 "when there is no wind. At first, she seemed to wonder at the gentle"
766 "compassion with which the Doctor spoke to her, and at his wish that she"
766 "should have her mother with her, to relieve the dull monotony of her"
766 "life. Often, when we were at work, and she was sitting by, I would see"
766 "her pausing and looking at him with that memorable face. Afterwards, I"
766 "sometimes observed her rise, with her eyes full of tears, and go out"
766 "of the room. Gradually, an unhappy shadow fell upon her beauty, and"
766 "deepened every day. Mrs. Markleham was a regular inmate of the cottage"
766 "then; but she talked and talked, and saw nothing."
766 ""
766 "As this change stole on Annie, once like sunshine in the Doctor's house,"
766 "the Doctor became older in appearance, and more grave; but the sweetness"
766 "of his temper, the placid kindness of his manner, and his benevolent"
766 "solicitude for her, if they were capable of any increase, were"
766 "increased. I saw him once, early on the morning of her birthday, when"
766 "she came to sit in the window while we were at work (which she had"
766 "always done, but now began to do with a timid and uncertain air that I"
766 "thought very touching), take her forehead between his hands, kiss it,"
766 "and go hurriedly away, too much moved to remain. I saw her stand where"
766 "he had left her, like a statue; and then bend down her head, and clasp"
766 "her hands, and weep, I cannot say how sorrowfully."
766 ""
766 "Sometimes, after that, I fancied that she tried to speak even to me,"
766 "in intervals when we were left alone. But she never uttered a word. The"
766 "Doctor always had some new project for her participating in amusements"
766 "away from home, with her mother; and Mrs. Markleham, who was very fond"
766 "of amusements, and very easily dissatisfied with anything else, entered"
766 "into them with great good-will, and was loud in her commendations. But"
766 "Annie, in a spiritless unhappy way, only went whither she was led, and"
766 "seemed to have no care for anything."
766 ""
766 "I did not know what to think. Neither did my aunt; who must have walked,"
766 "at various times, a hundred miles in her uncertainty. What was strangest"
766 "of all was, that the only real relief which seemed to make its way into"
766 "the secret region of this domestic unhappiness, made its way there in"
766 "the person of Mr. Dick."
766 ""
766 "What his thoughts were on the subject, or what his observation was, I am"
766 "as unable to explain, as I dare say he would have been to assist me in"
766 "the task. But, as I have recorded in the narrative of my school days,"
766 "his veneration for the Doctor was unbounded; and there is a subtlety of"
766 "perception in real attachment, even when it is borne towards man by one"
766 "of the lower animals, which leaves the highest intellect behind. To this"
766 "mind of the heart, if I may call it so, in Mr. Dick, some bright ray of"
766 "the truth shot straight."
766 ""
766 "He had proudly resumed his privilege, in many of his spare hours,"
766 "of walking up and down the garden with the Doctor; as he had been"
766 "accustomed to pace up and down The Doctor's Walk at Canterbury. But"
766 "matters were no sooner in this state, than he devoted all his spare time"
766 "(and got up earlier to make it more) to these perambulations. If he had"
766 "never been so happy as when the Doctor read that marvellous performance,"
766 "the Dictionary, to him; he was now quite miserable unless the Doctor"
766 "pulled it out of his pocket, and began. When the Doctor and I were"
766 "engaged, he now fell into the custom of walking up and down with Mrs."
766 "Strong, and helping her to trim her favourite flowers, or weed the"
766 "beds. I dare say he rarely spoke a dozen words in an hour: but his quiet"
766 "interest, and his wistful face, found immediate response in both their"
766 "breasts; each knew that the other liked him, and that he loved both; and"
766 "he became what no one else could be--a link between them."
766 ""
766 "When I think of him, with his impenetrably wise face, walking up and"
766 "down with the Doctor, delighted to be battered by the hard words in the"
766 "Dictionary; when I think of him carrying huge watering-pots after Annie;"
766 "kneeling down, in very paws of gloves, at patient microscopic work among"
766 "the little leaves; expressing as no philosopher could have expressed,"
766 "in everything he did, a delicate desire to be her friend; showering"
766 "sympathy, trustfulness, and affection, out of every hole in the"
766 "watering-pot; when I think of him never wandering in that better mind"
766 "of his to which unhappiness addressed itself, never bringing the"
766 "unfortunate King Charles into the garden, never wavering in his grateful"
766 "service, never diverted from his knowledge that there was something"
766 "wrong, or from his wish to set it right--I really feel almost ashamed"
766 "of having known that he was not quite in his wits, taking account of the"
766 "utmost I have done with mine."
766 ""
766 "'Nobody but myself, Trot, knows what that man is!' my aunt would proudly"
766 "remark, when we conversed about it. 'Dick will distinguish himself yet!'"
766 ""
766 "I must refer to one other topic before I close this chapter. While the"
766 "visit at the Doctor's was still in progress, I observed that the postman"
766 "brought two or three letters every morning for Uriah Heep, who remained"
766 "at Highgate until the rest went back, it being a leisure time; and that"
766 "these were always directed in a business-like manner by Mr. Micawber,"
766 "who now assumed a round legal hand. I was glad to infer, from these"
766 "slight premises, that Mr. Micawber was doing well; and consequently was"
766 "much surprised to receive, about this time, the following letter from"
